Entity_Orth,Entity_Label,Source
Santa We,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0258.jpg
Santa Fe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0259.jpg
Superintendeng,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0259.jpg
FinleJ Sung,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0261.jpg
7' /,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0261.jpg
Lyon & Healy,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0262.jpg
Chicago,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0262.jpg
Slain Fe,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
V. W. Dec.,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
1:96 Court Place,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
Denver,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
Lne Indian,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
Qufi,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0263.jpg
The Amarican Lumbpr Company,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0265.jpg
Albuquerquo,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0265.jpg
Sum Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0266.jpg
1903,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0266.jpg
Lyon & Healy,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0266.jpg
Chicago,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0266.jpg
Verg,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0266.jpg
Decatur,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0267.jpg
Simular,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0267.jpg
Jemez,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0267.jpg
N.M.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0267.jpg
Otto,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0267.jpg
Afldc 8.23m,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0268.jpg
"Santa F0,N.ll",GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0268.jpg
Santa FD,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
Dec. 1,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
Taoe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
Tlfu L..t,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
Luo Constructlvh,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
2 day,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
Common,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
Lath,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0269.jpg
"Dec. 1v, 1906",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0270.jpg
C. H. mini,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0270.jpg
Arkeneee City,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0270.jpg
Deer,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0270.jpg
Jenner,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0270.jpg
the Civil Service,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0271.jpg
Jzurtefi,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0271.jpg
Ln Jug,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0271.jpg
"J4"" EOuls '",PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0271.jpg
"K. {mgr ""ii!",PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0272.jpg
Luis t;ma,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0272.jpg
14?3,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Joar ~tntewent,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Lnilan Aguropri-,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Lse boni,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Atatcs,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Cfrice,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Erricc,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0273.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
H. Sdpt,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
CuLca;0,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
Ill.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
Check No,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
Inrohnll ',ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
1613 4,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
94.:5,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
Marshall Ftela & 00,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0274.jpg
Celestina Ortiz,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0275.jpg
Estancia,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0275.jpg
Y. ¥,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0275.jpg
Jemez,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
1425,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Jose Rey Loribio-,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Jesus Gautchupin-,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Nicolas Galbun—,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Jose Yur Shijo,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Alexandre-Tortbto,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Julian [,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
81a day,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Pleaae,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0276.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Dec. 9,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
H. H. Johnsan,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Tacoma,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Statifig Lhat,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Iailan,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Seattle,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Lne Baebloa,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Ina pueblos,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Santa Clara,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
San Ildefonso,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0277.jpg
Cuhiblt I111,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0278.jpg
Icodinz,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0278.jpg
170211,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0278.jpg
AleQJOquO Wnere .1e,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Lne Indians of Jemez for,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
381113,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Ferris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Springs,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Navajo,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Cabezon,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
L3 :eL,PRODUCT,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Lestiuony,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Jena,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Indians,NORP,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Vuvajaa,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Ander,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Farris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Farri,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Furris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Eng-n01,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0280.jpg
Plutoro,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
Luis Lime,FAC,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
Ianuel Bernal,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
Januel Bernal,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
Eollock,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
Farris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
HJrk,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
NaVujos,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
Vera,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0281.jpg
SupervLsor I054,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0282.jpg
Denver,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0282.jpg
1911,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0282.jpg
545t,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0282.jpg
Vloorin,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0282.jpg
Jtonc,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0282.jpg
Eaver,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0283.jpg
Ygd 111,LAW,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0283.jpg
J43Jld,LOC,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0283.jpg
Albuquerque,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
N. V.,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Stiffinj,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Cin-,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Cincinnati,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Buoy,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
1-32,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Lnis Opening,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Glue,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Lnreads,FAC,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0284.jpg
Santa Fe,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0285.jpg
"Dec. 93, 1906",DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0285.jpg
two weeks,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0285.jpg
Long LJig,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0285.jpg
quarterly,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0285.jpg
Obligeo Vory,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0285.jpg
Santa F0,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
V. K. Doc,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Johnson,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Cnief Special Officer,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Salt Lake City,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Utah,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Jerry E. Farrio',PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Ieuez,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Farris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Wove~Mer 31,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
November,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Alboquer,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Jane,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Pernqlillo,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
35 or 40 miles,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Farris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Navajo,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Albuquorquo,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Farris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Inplonutiou,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0286.jpg
Farris,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0287.jpg
yesterday,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0287.jpg
2/ SApcrintondlnt,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0287.jpg
Dec. 24,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0288.jpg
zao¢. Perry,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0288.jpg
Foraxer,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0288.jpg
Chriatmas,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0288.jpg
Supt,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0290.jpg
R. Perry,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0290.jpg
today,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0290.jpg
1909,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0290.jpg
Santa Fe,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0293.jpg
Senta Fe,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
N. w. Dec. 29,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
1908,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
Cgeak Jo,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
9 2 O ',DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
3111,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
Vchber,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0294.jpg
Jemez,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0295.jpg
Neighors,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0295.jpg
Luc Moria Add*l,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0295.jpg
'Efifialf,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0295.jpg
JSRH.,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0295.jpg
Elcase,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0297.jpg
Kleinwort,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0299.jpg
Albuquerque,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0299.jpg
Jomoz,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0300.jpg
Sia day,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0300.jpg
Route 4,FAC,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0300.jpg
Fox 3,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0300.jpg
Guthrie,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0300.jpg
Okla.,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0300.jpg
Mr Utter,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0301.jpg
Jaan chu,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0301.jpg
Lnterfere,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0301.jpg
LJXL,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
L. L.,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
La mat Pong,FAC,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
ACCJF,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
George,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
LA;- 2431,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
Lu 5r,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
6)rgc,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
"Lr"" L. '",PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
Himuulf I 1',LAW,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
Boxcar,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
Tucson,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0303.jpg
Thom,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0304.jpg
J. l. lulu,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0307.jpg
James,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0307.jpg
.2wa Broabytorian,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0309.jpg
U.3.Ind1m Inductrnl School,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0310.jpg
Samuel,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0310.jpg
Espamla,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0310.jpg
today,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0310.jpg
"the Bantu Glut 9011""»",ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0310.jpg
Pod-Office,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0311.jpg
111113172,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0311.jpg
December 31,DATE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0311.jpg
4W W 'W,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0311.jpg
Imago/foal Wtfl/,ORG,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0311.jpg
Wtendent Indian ',PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0312.jpg
Narmxouso,WORK_OF_ART,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0312.jpg
Cnicago,GPE,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0312.jpg
Heater,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0312.jpg
Lrixxon o'u'atc,PERSON,/Users/matt.mcgrattan/Documents/IDA-NARA_files/M-1473_R-13/M1473R13_0312.jpg
